method,sequence,frame,view,projection_ssim,projection_lpips
mag_selected10,OrangeKettlebell,0080,y_neg,0.5054008586866959,0.6102532148361206
mag_selected10,OrangeKettlebell,0080,z_pos,0.7387749843743837,0.2794483006000519
mag_selected10,OrangeKettlebell,0080,z_neg,0.7442272052726132,0.2820775806903839
score_denoise_selected10,OrangeKettlebell,0080,x_pos,0.49817383153669376,0.628994882106781
score_denoise_selected10,OrangeKettlebell,0080,x_neg,0.502979653437139,0.6372442245483398
score_denoise_selected10,OrangeKettlebell,0080,y_pos,0.5123168022525126,0.6058335304260254
score_denoise_selected10,OrangeKettlebell,0080,y_neg,0.5052719166667133,0.6112653613090515
score_denoise_selected10,OrangeKettlebell,0080,z_pos,0.7387407801720157,0.2785843014717102
score_denoise_selected10,OrangeKettlebell,0080,z_neg,0.7439663794291921,0.2814958393573761
pointcleannet_selected10,OrangeKettlebell,0080,x_pos,0.5036872735273712,0.647732138633728
pointcleannet_selected10,OrangeKettlebell,0080,x_neg,0.5078361403769843,0.6558729410171509
pointcleannet_selected10,OrangeKettlebell,0080,y_pos,0.5266324819187179,0.6221747398376465
pointcleannet_selected10,OrangeKettlebell,0080,y_neg,0.521786836438732,0.626039445400238
pointcleannet_selected10,OrangeKettlebell,0080,z_pos,0.7316498162627605,0.3125235438346863
pointcleannet_selected10,OrangeKettlebell,0080,z_neg,0.7366129739273509,0.30935001373291016
upsample_clean_ounet_selected10,OrangeKettlebell,0080,x_pos,0.4588493166171575,0.7469285130500793
upsample_clean_ounet_selected10,OrangeKettlebell,0080,x_neg,0.46046706037538504,0.7501664161682129
upsample_clean_ounet_selected10,OrangeKettlebell,0080,y_pos,0.4932876970889934,0.7532129287719727
upsample_clean_ounet_selected10,OrangeKettlebell,0080,y_neg,0.4888777733775224,0.7482184767723083
upsample_clean_ounet_selected10,OrangeKettlebell,0080,z_pos,0.6940428085127744,0.47237300872802734
upsample_clean_ounet_selected10,OrangeKettlebell,0080,z_neg,0.693973211624224,0.47296881675720215
cg_baseline,OrangeKettlebell,0090,x_pos,0.4978298064966389,0.6171071529388428
cg_baseline,OrangeKettlebell,0090,x_neg,0.5085984947371543,0.6312882900238037
cg_baseline,OrangeKettlebell,0090,y_pos,0.5647118092957718,0.5592459440231323
cg_baseline,OrangeKettlebell,0090,y_neg,0.5563106822703678,0.5668466687202454
cg_baseline,OrangeKettlebell,0090,z_pos,0.7173733459546087,0.32962581515312195
cg_baseline,OrangeKettlebell,0090,z_neg,0.7243796908281421,0.32578665018081665
gqenet_selected10,OrangeKettlebell,0090,x_pos,0.4988620650561479,0.6155644059181213
gqenet_selected10,OrangeKettlebell,0090,x_neg,0.5098774282583615,0.6295275092124939
gqenet_selected10,OrangeKettlebell,0090,y_pos,0.565308369971008,0.5585917234420776
gqenet_selected10,OrangeKettlebell,0090,y_neg,0.5569633607074925,0.5657415390014648
gqenet_selected10,OrangeKettlebell,0090,z_pos,0.7185105641110372,0.32873180508613586
gqenet_selected10,OrangeKettlebell,0090,z_neg,0.7254555407238978,0.32529327273368835
mag_selected10,OrangeKettlebell,0090,x_pos,0.4974469932723083,0.6129831671714783
mag_selected10,OrangeKettlebell,0090,x_neg,0.5089206888143818,0.6208162307739258
mag_selected10,OrangeKettlebell,0090,y_pos,0.5617212188895043,0.5583035349845886
mag_selected10,OrangeKettlebell,0090,y_neg,0.5547968522103495,0.5659161806106567
mag_selected10,OrangeKettlebell,0090,z_pos,0.7173268915291618,0.3258785605430603
mag_selected10,OrangeKettlebell,0090,z_neg,0.7251946119894028,0.31993216276168823
score_denoise_selected10,OrangeKettlebell,0090,x_pos,0.4965219542181701,0.6170209050178528
score_denoise_selected10,OrangeKettlebell,0090,x_neg,0.5080076522131706,0.6229097843170166
score_denoise_selected10,OrangeKettlebell,0090,y_pos,0.5618527508941908,0.5594255924224854
score_denoise_selected10,OrangeKettlebell,0090,y_neg,0.5548675933593844,0.5666093230247498
score_denoise_selected10,OrangeKettlebell,0090,z_pos,0.7173688741045275,0.3253227174282074
score_denoise_selected10,OrangeKettlebell,0090,z_neg,0.7253817529625713,0.32049110531806946
pointcleannet_selected10,OrangeKettlebell,0090,x_pos,0.4868651154727861,0.6482545733451843
pointcleannet_selected10,OrangeKettlebell,0090,x_neg,0.49500053899536534,0.6568889617919922
pointcleannet_selected10,OrangeKettlebell,0090,y_pos,0.5547579661596188,0.5968208312988281
pointcleannet_selected10,OrangeKettlebell,0090,y_neg,0.547422769701025,0.609708309173584
pointcleannet_selected10,OrangeKettlebell,0090,z_pos,0.7145025202084296,0.3661257028579712
pointcleannet_selected10,OrangeKettlebell,0090,z_neg,0.7193350973062861,0.36303403973579407
upsample_clean_ounet_selected10,OrangeKettlebell,0090,x_pos,0.44781006997822814,0.7640082836151123
upsample_clean_ounet_selected10,OrangeKettlebell,0090,x_neg,0.4495950524755122,0.7757163047790527
upsample_clean_ounet_selected10,OrangeKettlebell,0090,y_pos,0.4764310727838386,0.7692639231681824
upsample_clean_ounet_selected10,OrangeKettlebell,0090,y_neg,0.4696483736499258,0.7616238594055176
upsample_clean_ounet_selected10,OrangeKettlebell,0090,z_pos,0.6477214641911756,0.5422545671463013
upsample_clean_ounet_selected10,OrangeKettlebell,0090,z_neg,0.6476272527248393,0.5394111275672913
